name,description,gx_media_links,WKT,longitude,latitude
"Grand Hotel Freudenstadt - Legal LP","https://www.facebook.com/groups/630193237595288/permalink/643225432958735/",,"POINT Z (8.41703 48.45464 0)",8.41703,48.45464
"Hotel Willi Braband Johanniskreuz","https://www.facebook.com/groups/630193237595288/permalink/749841108963833/",,"POINT Z (7.824956 49.336989 0)",7.824956,49.336989
"Hotel","https://www.facebook.com/photo.php?fbid=10208246739683722&set=pcb.662734824341129&type=3&theater&ifg=1",,"POINT Z (10.6600555555556 51.7653333333333 0)",10.6600555555556,51.7653333333333
"Tagungshotel","https://www.facebook.com/groups/630193237595288/permalink/666164937331451/",,"POINT Z (12.704702 50.429826 0)",12.704702,50.429826
"Kurhaus","https://www.facebook.com/groups/630193237595288/permalink/671500336797911/",,"POINT Z (8.231663 48.644774 0)",8.231663,48.644774
"Hotel","https://www.facebook.com/groups/630193237595288/permalink/682251405722804/",,"POINT Z (7.210416 50.66804 0)",7.210416,50.66804
"Hotel","https://www.facebook.com/groups/630193237595288/permalink/684985948782683/",,"POINT Z (8.2766875 48.4800625 0)",8.2766875,48.4800625
"Hotel","https://www.facebook.com/groups/630193237595288/permalink/677784796169465/",,"POINT Z (100.558157 4.247764 0)",100.558157,4.247764
"FDGB Heim","https://www.facebook.com/groups/630193237595288/permalink/674482619833016/",,"POINT Z (10.6647541 51.7613057 0)",10.6647541,51.7613057
"Hotel",,,"POINT Z (8.32865 48.65287 0)",8.32865,48.65287
"Sporthotel
","https://www.facebook.com/groups/630193237595288/permalink/711518772796067/",,"POINT Z (13.474517 52.536999 0)",13.474517,52.536999
"Hotel","https://www.facebook.com/groups/630193237595288/permalink/682379889043289/",,"POINT Z (10.8327485 45.8608584 0)",10.8327485,45.8608584
"Pension","https://www.facebook.com/groups/630193237595288/permalink/685469742067637/",,"POINT Z (10.2567213 47.4235076 0)",10.2567213,47.4235076
"Hotel","https://www.facebook.com/groups/630193237595288/permalink/700066630607948/",,"POINT Z (13.602191 52.775878 0)",13.602191,52.775878
"Hotel",,,"POINT Z (8.276355 48.479894 0)",8.276355,48.479894
"Campingplatz",,,"POINT Z (6.203083 50.518492 0)",6.203083,50.518492
"Hotel",,,"POINT Z (8.3710625 48.5113125 0)",8.3710625,48.5113125
"Hotel","https://www.facebook.com/groups/630193237595288/permalink/685035485444396/",,"POINT Z (6.40538 51.367078 0)",6.40538,51.367078
"Pension",,,"POINT Z (10.3409074 51.8634529 0)",10.3409074,51.8634529
"Schule",,,"POINT Z (12.6305625 50.6480625 0)",12.6305625,50.6480625
"Hof","https://www.facebook.com/groups/630193237595288/permalink/716174805663797",,"POINT Z (6.9333346 50.8094066 0)",6.9333346,50.8094066
"Fabrik","https://www.facebook.com/groups/630193237595288/permalink/716166888997922/",,"POINT Z (11.8905 50.097975 0)",11.8905,50.097975
"Haus","https://www.facebook.com/groups/630193237595288/permalink/716164748998136",,"POINT Z (12.260667 50.295611 0)",12.260667,50.295611
"Ferienheim","https://www.facebook.com/groups/630193237595288/permalink/716147218999889",,"POINT Z (9.93402 54.46134 0)",9.93402,54.46134
"Kaserne
","https://www.facebook.com/groups/630193237595288/permalink/716369912310953",,"POINT Z (6.2326189 51.8499099 0)",6.2326189,51.8499099
"Feriencamp mit Katakomben
",,,"POINT Z (11.0595625 50.9868125 0)",11.0595625,50.9868125
"Betonwerk","https://www.facebook.com/groups/630193237595288/permalink/716736058941005/",,"POINT Z (10.306858 54.032495 0)",10.306858,54.032495
"Lavasteinwerk","https://www.facebook.com/groups/630193237595288/permalink/717594612188483",,"POINT Z (6.755614 50.174863 0)",6.755614,50.174863
"Fabrik","https://www.facebook.com/groups/630193237595288/permalink/720223125258965/",,"POINT Z (7.9959279 49.8604492 0)",7.9959279,49.8604492
"Haus",,,"POINT Z (7.8476068 49.8255907 0)",7.8476068,49.8255907
"Kinderheim","https://www.facebook.com/groups/630193237595288/permalink/743626516251959/",,"POINT Z (7.8484443 49.8254082 0)",7.8484443,49.8254082
"Bauerhof","https://www.facebook.com/groups/630193237595288/permalink/721046841843260",,"POINT Z (7.8135629 49.6443397 0)",7.8135629,49.6443397
"Fabrik","https://www.facebook.com/groups/630193237595288/permalink/724916188122992/",,"POINT Z (10.325512 50.980854 0)",10.325512,50.980854
"Hotel","https://www.facebook.com/groups/630193237595288/permalink/728624377752173/",,"POINT Z (10.330355 51.859418 0)",10.330355,51.859418
"Halle","https://www.facebook.com/groups/630193237595288/permalink/734470970500847/",,"POINT Z (9.968134 48.401913 0)",9.968134,48.401913
"Militär","https://www.facebook.com/groups/630193237595288/permalink/734516137162997/",,"POINT Z (13.5089138888889 52.169835 0)",13.5089138888889,52.169835
"Haus","https://www.facebook.com/groups/630193237595288/permalink/734511980496746/",,"POINT Z (8.219606 50.852821 0)",8.219606,50.852821
"Leuchtturm","https://www.facebook.com/groups/630193237595288/permalink/742175506397060/",,"POINT Z (-28.311202 38.753263 0)"
"NVA","https://www.facebook.com/groups/630193237595288/permalink/742165713064706/",,"POINT Z (10.851764 51.985252 0)",10.851764,51.985252
"Kieswerk","https://www.facebook.com/groups/630193237595288/permalink/742883439659600/",,"POINT Z (10.076129 48.42754 0)",10.076129,48.42754
"Verladeturm","https://www.facebook.com/groups/630193237595288/permalink/742880659659878/",,"POINT Z (9.866982 48.415998 0)",9.866982,48.415998
"Verwaltungsgebäude","https://www.facebook.com/groups/630193237595288/permalink/743929429555001/",,"POINT Z (11.131268 51.669298 0)",11.131268,51.669298
"Bahnbetriebswerk ","https://www.facebook.com/groups/630193237595288/permalink/743613876253223/",,"POINT Z (13.431993 52.578925 0)",13.431993,52.578925
"Kaserne","https://www.facebook.com/groups/630193237595288/permalink/747778815836729/",,"POINT Z (10.25625 50.905365 0)",10.25625,50.905365
"Schrottplatz","https://www.facebook.com/groups/630193237595288/permalink/751633988784545/",,"POINT Z (10.150085 54.384609 0)",10.150085,54.384609
"Fabrik","https://www.facebook.com/groups/630193237595288/permalink/749921082289169/",,"POINT Z (7.3955625 51.3394375 0)",7.3955625,51.3394375
"Tankstelle","https://www.facebook.com/groups/630193237595288/permalink/749861778961766/",,"POINT Z (15.372704 47.312436 0)",15.372704,47.312436
"Haus","https://www.facebook.com/groups/630193237595288/permalink/749863092294968/",,"POINT Z (15.099329 47.39645 0)",15.099329,47.39645
"Fabrik","https://www.facebook.com/groups/630193237595288/permalink/749482782332999/",,"POINT Z (12.30313 51.35275 0)",12.30313,51.35275
"Sägewerk","https://www.facebook.com/groups/630193237595288/permalink/754103998537544/",,"POINT Z (4.0570867 50.9092331 0)",4.0570867,50.9092331
"Gaswerk","https://www.facebook.com/groups/630193237595288/permalink/754091241872153/",,"POINT Z (13.129505 52.538095 0)",13.129505,52.538095
"RAW","https://www.facebook.com/groups/630193237595288/permalink/754077865206824/",,"POINT Z (10.7027321 50.9364241 0)",10.7027321,50.9364241
"Disko","https://www.facebook.com/groups/630193237595288/permalink/754663148481629/",,"POINT Z (8.6772747 50.1123369 0)",8.6772747,50.1123369
"Dorf","https://www.facebook.com/groups/630193237595288/permalink/755644241716853/",,"POINT Z (33.9174 26.533683 0)",33.9174,26.533683
"Fabrik","https://www.facebook.com/groups/630193237595288/permalink/755603291720948/",,"POINT Z (15.813249 50.636135 0)",15.813249,50.636135
"Restaurant","https://www.facebook.com/groups/630193237595288/permalink/755601541721123/",,"POINT Z (15.739487 50.736223 0)",15.739487,50.736223
"Burg","https://www.facebook.com/groups/630193237595288/permalink/755597101721567/",,"POINT Z (-3.822052 57.149044 0)"
"Firma","https://www.facebook.com/groups/630193237595288/permalink/755591015055509/",,"POINT Z (13.2038528 52.5334185 0)",13.2038528,52.5334185
"Disco","https://www.facebook.com/groups/630193237595288/permalink/755575731723704/",,"POINT Z (15.435747 50.768478 0)",15.435747,50.768478
"Gärtnerei","https://www.facebook.com/groups/630193237595288/permalink/755720708375873/",,"POINT Z (9.940254 48.403966 0)",9.940254,48.403966
"Haus","https://www.facebook.com/groups/630193237595288/permalink/755725018375442/",,"POINT Z (7.3370798 51.425094 0)",7.3370798,51.425094
"Saatzucht","https://www.facebook.com/groups/630193237595288/permalink/755564328391511/",,"POINT Z (11.833008 51.5272761 0)",11.833008,51.5272761
"Schimmelhotel - Gehört zum Kurhaus Sand - LEGAL LP","https://www.facebook.com/groups/630193237595288/permalink/755269871754290/",,"POINT Z (8.232693 48.658798 0)",8.232693,48.658798
"Villa","https://www.facebook.com/groups/630193237595288/permalink/756080631673214/",,"POINT Z (6.03869444444444 49.5234166666667 0)",6.03869444444444,49.5234166666667
"Jugendheim","https://www.facebook.com/groups/630193237595288/permalink/756293554985255/",,"POINT Z (6.514511 51.505251 0)",6.514511,51.505251
"Züge","https://www.facebook.com/groups/630193237595288/permalink/756286844985926/",,"POINT Z (7.8065643 49.1020598 0)",7.8065643,49.1020598
"Dorf","https://www.facebook.com/groups/630193237595288/permalink/756602591621018/",,"POINT Z (6.435434 50.604205 0)",6.435434,50.604205
"Mühle","https://www.facebook.com/groups/630193237595288/permalink/756802604934350/",,"POINT Z (11.514735 48.762838 0)",11.514735,48.762838
"Ruine","https://www.facebook.com/groups/630193237595288/permalink/759470144667596/",,"POINT Z (14.280723 36.060687 0)",14.280723,36.060687
"Halle","https://www.facebook.com/groups/630193237595288/permalink/766058724008738/",,"POINT Z (7.23268 51.273307 0)",7.23268,51.273307
"Haus","https://www.facebook.com/groups/630193237595288/permalink/768331203781490/",,"POINT Z (9.117801 52.57288 0)",9.117801,52.57288
"Haus","https://www.facebook.com/groups/630193237595288/permalink/647045669243378/",,"POINT Z (6.661513 51.481083 0)",6.661513,51.481083
"Minigolf","https://www.facebook.com/groups/630193237595288/permalink/710803009534310/",,"POINT Z (6.283622 50.845292 0)",6.283622,50.845292
"Disco","https://www.facebook.com/groups/630193237595288/permalink/711568702791074/",,"POINT Z (13.628718 45.137889 0)",13.628718,45.137889
"Gaststätte","https://www.facebook.com/groups/630193237595288/permalink/711479342800010/",,"POINT Z (7.050537 49.375388 0)",7.050537,49.375388
"Gaststätte","https://www.facebook.com/groups/630193237595288/permalink/699424557338822/",,"POINT Z (7.710194 51.473839 0)",7.710194,51.473839
"Gasthaus","https://www.facebook.com/groups/630193237595288/permalink/705664916714786/",,"POINT Z (9.4015553 49.2978841 0)",9.4015553,49.2978841
"Restaurant",,,"POINT Z (5.8718732 51.1768531 0)",5.8718732,51.1768531
"Club ","https://www.facebook.com/groups/630193237595288/permalink/756134038334540/",,"POINT Z (5.9542371 51.1595013 0)",5.9542371,51.1595013
"Kino","https://www.facebook.com/groups/630193237595288/permalink/757314424883168/               Wichtig :  https://www.facebook.com/groups/630193237595288/permalink/764539150827362/",,"POINT Z (12.26954 51.66044 0)",12.26954,51.66044
"Gasthof",,,"POINT Z (9.46323 53.15092 0)",9.46323,53.15092
"Restaurant","https://www.facebook.com/groups/630193237595288/permalink/703202780294333/                  in Betrieb wieder ??? https://www.facebook.com/groups/630193237595288/permalink/760857934528817/",,"POINT Z (11.67204 51.61889 0)",11.67204,51.61889
"Kino","https://www.facebook.com/groups/630193237595288/permalink/705656736715604/",,"POINT Z (8.267732 50.297352 0)",8.267732,50.297352
"Gasthof","https://www.facebook.com/groups/630193237595288/permalink/711313009483310/",,"POINT Z (6.696072 50.24713 0)",6.696072,50.24713
"Swingerclub ","https://www.facebook.com/groups/630193237595288/permalink/719751661972778/",,"POINT Z (7.6963996 49.3954738 0)",7.6963996,49.3954738
"Gasthof","https://www.facebook.com/groups/630193237595288/permalink/711279026153375/",,"POINT Z (8.940503 52.026331 0)",8.940503,52.026331
"Disco","https://www.facebook.com/groups/630193237595288/permalink/692155314732413/",,"POINT Z (9.3975278 54.6681944 0)",9.3975278,54.6681944
"Motorradclub","Info: Wurde von einem größeren Motorradclub gekauft - bitte nicht mehr betreten",,"POINT Z (9.389211 49.670843 0)",9.389211,49.670843
"Club","Beitrag mit vielen Bildern   https://www.facebook.com/groups/630193237595288/permalink/753709625243648/  2.                      Beitrag https://www.facebook.com/groups/630193237595288/permalink/698366910777920/       Zeitung Artikel      https://www.facebook.com/groups/630193237595288/permalink/753711608576783/            ",,"POINT Z (7.38973 51.201797 0)",7.38973,51.201797
"Casino","https://www.facebook.com/groups/630193237595288/permalink/703623190252292/",,"POINT Z (13.512369 45.45913 0)",13.512369,45.45913
"Restaurant","https://www.facebook.com/groups/630193237595288/permalink/696201364327808/",,"POINT Z (7.946904 51.307459 0)",7.946904,51.307459
"Spielothek",,,"POINT Z (8.656003 49.4795473 0)",8.656003,49.4795473
"Resort","https://www.facebook.com/groups/630193237595288/permalink/700581937223084/",,"POINT Z (102.30167 2.270772 0)",102.30167,2.270772
"Tennisplatz","https://www.facebook.com/groups/630193237595288/permalink/694608284487116/",,"POINT Z (7.9481875 51.3078125 0)",7.9481875,51.3078125
"Gallerie","https://www.facebook.com/groups/630193237595288/permalink/714156732532271/",,"POINT Z (10.740753 49.693615 0)",10.740753,49.693615
"Gasthaus","https://www.facebook.com/groups/630193237595288/permalink/700163180598293/",,"POINT Z (13.0158333333333 48.2330555555556 0)",13.0158333333333,48.2330555555556
"Gasthof","https://www.facebook.com/groups/630193237595288/permalink/701738643774080/",,"POINT Z (12.7757263 47.324396 0)",12.7757263,47.324396
"Gaststätte","https://www.facebook.com/groups/630193237595288/permalink/708844896396788/",,"POINT Z (11.705697 51.789222 0)",11.705697,51.789222
"Gasthof","https://www.facebook.com/groups/630193237595288/permalink/704838886797389/                             Beitrag 2 : https://www.facebook.com/groups/630193237595288/permalink/766682393946371/",,"POINT Z (13.6761875 50.8064375 0)",13.6761875,50.8064375
"Freizeitpark","https://m.facebook.com/groups/630193237595288?view=permalink&id=699516223996322",,"POINT Z (7.0401875 51.1928125 0)",7.0401875,51.1928125
"Cafe","https://www.facebook.com/groups/630193237595288/permalink/661274147820530/",,"POINT Z (7.6103332 51.3650674 0)",7.6103332,51.3650674
"Gemeindezentrum","https://www.facebook.com/groups/630193237595288/permalink/688703745077570/",,"POINT Z (7.163668 51.525216 0)",7.163668,51.525216
"Skischanze","https://www.facebook.com/groups/630193237595288/permalink/683885672226044/",,"POINT Z (10.713391 51.657554 0)",10.713391,51.657554
"Gaststätte","https://www.facebook.com/groups/630193237595288/permalink/660965174518094/",,"POINT Z (9.517383 51.690787 0)",9.517383,51.690787
"Gaststätte","https://www.facebook.com/groups/630193237595288/permalink/679600022654609/",,"POINT Z (6.9819828 51.3438385 0)",6.9819828,51.3438385
"Lokal","https://www.facebook.com/groups/630193237595288/permalink/665747847373160/",,"POINT Z (8.197389 48.843905 0)",8.197389,48.843905
"Wirtshaus","https://www.facebook.com/groups/630193237595288/permalink/680779622536649/",,"POINT Z (7.9433711 51.3010619 0)",7.9433711,51.3010619
"Cafe",,,"POINT Z (4.60527300000001 50.947416 0)",4.60527300000001,50.947416
"Gaststätte","https://www.facebook.com/groups/630193237595288/permalink/712716862676258/",,"POINT Z (7.66358 50.555077 0)",7.66358,50.555077
"Gaststätte","https://www.facebook.com/groups/630193237595288/permalink/680306185917326/",,"POINT Z (14.12898 51.913855 0)",14.12898,51.913855
"Gaststätte","https://www.facebook.com/groups/630193237595288/permalink/631947777419834/                                                                                                            Beitrag 2 : https://www.facebook.com/groups/630193237595288/permalink/763079490973328/",,"POINT Z (7.053894 51.099309 0)",7.053894,51.099309
"Kneipe","https://www.facebook.com/groups/630193237595288/permalink/657460291535249/",,"POINT Z (7.429939 52.389394 0)",7.429939,52.389394
"Gasthaus","<a href=""https://www.youtube.com/watch?v=T0YuN--ESno""><img src=""https://img.youtube.com/vi/T0YuN--ESno/hqdefault.jpg"" height=""200"" width=""auto"" /></a><br><br><a href=""https://www.youtube.com/embed/T0YuN--ESno"">https://www.youtube.com/embed/T0YuN--ESno</a><br><br>","https://www.youtube.com/embed/T0YuN--ESno","POINT Z (8.9213527 52.1553956 0)",8.9213527,52.1553956
"China Restaurant ","https://www.facebook.com/groups/630193237595288/permalink/650585012222777/",,"POINT Z (7.0687256 51.5743081 0)",7.0687256,51.5743081
"Cafe","https://www.facebook.com/groups/630193237595288/permalink/664462920834986/",,"POINT Z (10.6109195 51.728746 0)",10.6109195,51.728746
"Restaurant","https://www.facebook.com/groups/630193237595288/permalink/657141114900500/",,"POINT Z (9.338489 51.999011 0)",9.338489,51.999011
"Cafe","https://www.facebook.com/groups/630193237595288/permalink/655362368411708/",,"POINT Z (6.66379 51.84988 0)",6.66379,51.84988
"Gaststätte","<a href=""https://www.youtube.com/watch?v=-vi5m7fSR9A""><img src=""https://img.youtube.com/vi/-vi5m7fSR9A/hqdefault.jpg"" height=""200"" width=""auto"" /></a><br><br><a href=""https://www.youtube.com/embed/-vi5m7fSR9A"">https://www.youtube.com/embed/-vi5m7fSR9A</a><br><br>Sind irgendwie immer alle Türen offen  ( man kümmert sich nicht )https://www.facebook.com/groups/630193237595288/permalink/634318827182729/","https://www.youtube.com/embed/-vi5m7fSR9A","POINT Z (7.092137 51.022928 0)",7.092137,51.022928
"Cafe","https://www.facebook.com/groups/630193237595288/permalink/700184763929468/",,"POINT Z (10.503318 52.484729 0)",10.503318,52.484729
"Restaurant","https://www.facebook.com/groups/630193237595288/permalink/657144231566855/<br><br><br><br><br> BRAND :  https://www.facebook.com/groups/630193237595288/permalink/718128238801787",,"POINT Z (4.477965 50.420147 0)",4.477965,50.420147
"Kino","https://www.facebook.com/groups/630193237595288/permalink/655043398443605/",,"POINT Z (6.9875983 51.5735353 0)",6.9875983,51.5735353
"Cafe","https://www.facebook.com/groups/630193237595288/permalink/644204859527459/",,"POINT Z (8.984289 51.897518 0)",8.984289,51.897518
"Gaststätte","https://www.facebook.com/groups/630193237595288/permalink/651387508809194/",,"POINT Z (11.451639 52.887948 0)",11.451639,52.887948
"Gaststätte","https://www.facebook.com/groups/630193237595288/permalink/754791425135468/",,"POINT Z (6.325834 51.824914 0)",6.325834,51.824914
"China Restaurant","<a href=""https://www.youtube.com/watch?v=qHBPIAWSXgM""><img src=""https://img.youtube.com/vi/qHBPIAWSXgM/hqdefault.jpg"" height=""200"" width=""auto"" /></a><br><br><a href=""https://www.youtube.com/embed/qHBPIAWSXgM"">https://www.youtube.com/embed/qHBPIAWSXgM</a><br><br>https://www.facebook.com/groups/630193237595288/permalink/645991776015434/<br><br>Im Abriss:<br><br>https://www.facebook.com/groups/630193237595288/permalink/766458323968778/","https://www.youtube.com/embed/qHBPIAWSXgM","POINT Z (8.912987 52.247655 0)",8.912987,52.247655
"Restaurant",,,"POINT Z (9.9108327 52.4443956 0)",9.9108327,52.4443956
"Ehemaliges Ferienlager eines Möbelfertigungsbetriebes","https://www.facebook.com/groups/630193237595288/permalink/636667903614488/",,"POINT Z (13.4024472222222 54.2304861111111 0)",13.4024472222222,54.2304861111111
"Schullandheim 
","https://www.facebook.com/groups/630193237595288/permalink/634221817192430/",,"POINT Z (7.303565 50.4696857 0)",7.303565,50.4696857
"Kneipe ","<img src=""https://doc-0g-bc-mymaps.googleusercontent.com/untrusted/hostedimage/m/l2o85fj053oc6po18hqfl7mbs0/dt43q5svvrejndm2vaamg9jbos/1707408628250/8-2ce_OQa2T_4kT1aecTqA4DYBWDBO1S/07245016166645583418/5AEQ8Piunzlznz892dVyGm58Y-LxYAuFsiamB626hQC8ThCgg8uVswQhxGaxn0VwOx9Wigc5trarkavGoQMLPHXJPRBmamj-_wLP_iH8HWV-lCdsw4qpBL_nSLDOk_SSrEUULOVor7qmirbHU54YzXYRh_uqVhIhGphxF-XVhTCDigONxGP49bmBzhgNCwhuGOeIB3g7eJ5bPsonJvuunRdZvkN5rDK54DSRQBU80_rpadPxTdD4?session=0&fife"" height=""200"" width=""auto"" /><br><br>","https://doc-0g-bc-mymaps.googleusercontent.com/untrusted/hostedimage/m/l2o85fj053oc6po18hqfl7mbs0/dt43q5svvrejndm2vaamg9jbos/1707408628250/8-2ce_OQa2T_4kT1aecTqA4DYBWDBO1S/07245016166645583418/5AEQ8Piunzlznz892dVyGm58Y-LxYAuFsiamB626hQC8ThCgg8uVswQhxGaxn0VwOx9Wigc5trarkavGoQMLPHXJPRBmamj-_wLP_iH8HWV-lCdsw4qpBL_nSLDOk_SSrEUULOVor7qmirbHU54YzXYRh_uqVhIhGphxF-XVhTCDigONxGP49bmBzhgNCwhuGOeIB3g7eJ5bPsonJvuunRdZvkN5rDK54DSRQBU80_rpadPxTdD4?session=0&fife","POINT Z (3.200849 51.197118 0)",3.200849,51.197118
"Gaststätte mit Saal","https://www.facebook.com/groups/630193237595288/permalink/633101637304448/",,"POINT Z (12.66199 51.12595 0)",12.66199,51.12595
"China Restaurant 
","https://www.facebook.com/groups/630193237595288/permalink/710779349536676/",,"POINT Z (8.061172 51.493156 0)",8.061172,51.493156
"Café Differdinger","https://www.facebook.com/groups/630193237595288/permalink/762950767652867/",,"POINT Z (5.778773 49.902036 0)",5.778773,49.902036
"Verlassenes China-Restaurant","<a href=""https://www.youtube.com/watch?v=Yl74CEDyKZk""><img src=""https://img.youtube.com/vi/Yl74CEDyKZk/hqdefault.jpg"" height=""200"" width=""auto"" /></a><br><br><a href=""https://www.youtube.com/embed/Yl74CEDyKZk"">https://www.youtube.com/embed/Yl74CEDyKZk</a><br><br>https://www.facebook.com/groups/630193237595288/permalink/661812047766740/","https://www.youtube.com/embed/Yl74CEDyKZk","POINT Z (7.24025 51.41761 0)",7.24025,51.41761
"Restaurant",,,"POINT Z (7.10505 49.50039 0)",7.10505,49.50039
"Restaurant","https://www.facebook.com/groups/630193237595288/permalink/638027033478575/",,"POINT Z (7.6710288 51.6975274 0)",7.6710288,51.6975274
"Freibad",,,"POINT Z (9.42361111111111 52.4211111111111 0)",9.42361111111111,52.4211111111111
"Freibad","https://www.facebook.com/groups/630193237595288/permalink/651510148796930/",,"POINT Z (9.46666666666667 52.5063888888889 0)",9.46666666666667,52.5063888888889
"Schwimmbad","https://www.facebook.com/groups/630193237595288/permalink/657141171567161/",,"POINT Z (4.477313 50.392312 0)",4.477313,50.392312
"Dragon Abandoned Water Park","https://www.facebook.com/groups/630193237595288/permalink/647915295823082/",,"POINT Z (107.578543 16.408077 0)",107.578543,16.408077
"Freibad","https://www.facebook.com/groups/630193237595288/permalink/662753467672598/",,"POINT Z (7.671954 51.310131 0)",7.671954,51.310131
"freibad","https://www.facebook.com/groups/630193237595288/permalink/650008855613726/",,"POINT Z (9.69864 52.43323 0)",9.69864,52.43323
"Alpenstrandbad","https://www.facebook.com/groups/630193237595288/permalink/699349120679699/",,"POINT Z (15.8246666666667 47.6351666666667 0)",15.8246666666667,47.6351666666667
"Schwimmbad","https://www.facebook.com/groups/630193237595288/permalink/657812464833365/",,"POINT Z (7.1560302 51.4516633 0)",7.1560302,51.4516633
"Schwimmbad","https://www.facebook.com/groups/630193237595288/permalink/684360998845178/ wird abgerissen: https://www.facebook.com/groups/630193237595288/permalink/768347990446478/",,"POINT Z (9.273858 48.80692 0)",9.273858,48.80692
"Schwimmbad ","https://www.facebook.com/groups/630193237595288/permalink/639773393303939/",,"POINT Z (6.5649375 51.3263125 0)",6.5649375,51.3263125
"Schwimmbad","https://www.facebook.com/groups/630193237595288/permalink/759479954666615/",,"POINT Z (12.7209628 51.6909721 0)",12.7209628,51.6909721
"Freibad","https://www.facebook.com/groups/630193237595288/permalink/642150119732933/                     Aktuell im Abriss <br>https://www.facebook.com/groups/630193237595288/permalink/756555088292435/",,"POINT Z (7.9509234 51.3062532 0)",7.9509234,51.3062532
"Hallenbad St. Ingbert","https://www.facebook.com/groups/630193237595288/permalink/635572563724022/",,"POINT Z (7.117204 49.282028 0)",7.117204,49.282028
"Coca Cola Schwimmbad","https://www.facebook.com/groups/630193237595288/permalink/647738209174124/",,"POINT Z (6.527832 50.352967 0)",6.527832,50.352967
